A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	Res.BasalvsLP	Res.BasalvsML	Res.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
78896	3.1066997461565	5.43536546329501	6.44074123587983	1.00537577258482	22.927375918718	26.0893466359327	0.0242833837476338	4.02777540138698e-09	1.42486451522207e-09	0.490604873768897	1	1	0	78896	1500015O10Rik	chr1
67883	3.52900914992912	-0.170897532034532	-1.13645966549657	-0.965562133462035	0	-0.835448858153258	0	0.999436337654642	0.213352508105457	0.58239556630136	0	0	0	67883	Uxs1	chr1
100503192	5.08164208747311	-0.406051590727079	-0.473594134653118	-0.0675425439260389	0	0	0	0.999522215297889	0.99902967557615	0.999991622223071	0	0	0	100503192	NA	NA
22019	6.95643496322532	-0.0277607663625101	0.342596170999204	0.370356937361714	0	0	0	0.999651351222964	0.990534126354217	0.991783784808678	0	0	0	22019	Tpp2	chr1
75623	3.94706707088556	-0.0565392656411543	0.359499928318507	0.416039193959661	0	0	0	0.999789774494374	0.995989706875337	0.994302139851826	0	0	0	75623	Tex30	chr1
72050	4.37371753173552	2.39474973184508	1.995344284766	-0.399405447079084	8.80965649576212	6.58787077907185	0	8.22847284393218e-06	7.05461511469471e-05	0.997617566955388	1	1	0	72050	Kdelc1	chr1
246229	3.04672600027702	0.173511762075492	-0.35663517446224	-0.530146936537732	0	0	0	0.99372490384411	0.982461164891303	0.948237928363907	0	0	0	246229	Bivm	chr1
22592	4.65455586021205	0.591527719556012	0.863037432013986	0.271509712457974	0	0	0	0.994513626203169	0.847506187002724	0.999854184129573	0	0	0	22592	Ercc5	chr1
70676	3.56452213835694	1.72026905986519	2.87048344291734	1.15021438305215	2.62128207377395	6.30074586711347	0.50062487805765	0.0147484935002548	9.71112579106308e-05	0.314814799673488	0	1	0	70676	Gulp1	chr1
12825	7.49625356855695	-0.153464953124329	1.07017358589308	1.22363853901741	0	0.0877011260878319	0.302726555836851	0.932923149290109	0.481652645519729	0.392745922207218	0	0	0	12825	Col3a1	chr1
12832	5.34285409490543	3.31388043610631	4.83113328368913	1.51725284758281	3.43924015895559	5.41931838331614	0.756708891055828	0.00421974654649724	0.000285687852027569	0.237881115497693	1	1	0	12832	Col5a2	chr1
73674	5.42626724054851	0.62699428515112	0.628665671133139	0.00167138598201877	0	0	0	0.958022478139367	0.958529526880213	0.99999451398067	0	0	0	73674	Wdr75	chr1
433297	5.54593036518607	1.23598661538977	1.20509057828441	-0.0308960371053635	1.72860446100837	1.51610553243635	0	0.0602649823004388	0.0831832671769398	0.999989196173726	0	0	0	433297	Gm5526	NA
53945	2.26007202110603	-0.795107903772879	-1.69769757828142	-0.902589674508541	0	-3.06530075344478	0	0.791194905687279	0.00733857844460225	0.669326135354513	0	-1	0	53945	Slc40a1	chr1
227058	1.07633846584461	3.69219387071478	2.19024244416519	-1.50195142654959	5.24620867585169	2.82052438156373	-0.963823919356748	0.000343742842422516	0.0107882964464923	0.181692862442957	1	1	0	227058	Dnah7b	chr1
100101919	-2.19666950093758	3.73966484547007	2.62464272284149	-1.11502212262859	5.68213759229821	3.75996872753176	-0.228964872295857	0.000201333310918121	0.00257381215967321	0.413540585717657	1	1	0	100101919	Dnah7c	chr1
227059	5.51862616034771	2.84762436592734	2.19219897013092	-0.655425395796421	8.52669681548323	5.72659336238521	0	1.05682693269108e-05	0.000187676388740981	0.933261633807579	1	1	0	227059	Slc39a10	chr1
56363	0.549974752285523	1.36606385006395	3.35975405441148	1.99369020434754	0.696086658750189	3.80152047339829	1.57719360710022	0.253533365207996	0.0024547885082775	0.0765359459515648	0	1	0	56363	Tmeff2	chr1
20324	5.39623731042067	3.49391127200092	3.35768505019253	-0.136226221808395	10.7124679024453	10.3460904512289	0	1.82596119965597e-06	2.39392399804546e-06	0.998078248111279	1	1	0	20324	Cavin2	chr1
109019	7.45958140977453	-1.85014938606038	-1.37541377792887	0.474735608131517	-3.77929609300743	-1.67147084027475	0	0.00249063520052328	0.0657807005307366	0.981881013221844	-1	0	0	109019	Nabp1	chr1
100045066	-2.14377211704938	-4.51794107097462	-4.15658252920589	0.361358541768727	-6.92905188423683	-6.21296334731895	0	5.06883900452376e-05	0.000109508953315805	0.945865972511384	-1	-1	0	100045066	Gm17767	chr1
17912	6.52256976317708	-0.0903707228469397	-0.702207298731733	-0.611836575884793	0	0	0	0.999912078215569	0.960319634621418	0.988695058014334	0	0	0	17912	Myo1b	chr1
20849	-0.797746076512234	-0.33911131905456	-1.87556663412083	-1.53645531506627	0	-2.18596023310821	-1.38129663621727	0.924674078415863	0.0294795115841807	0.101573165269125	0	0	0	20849	Stat4	chr1
100042634	-1.12049815721777	-0.119201404071301	0.119307408322811	0.238508812394112	0	0	0	0.989101845590965	0.989203699358119	0.976409508300767	0	0	0	100042634	Gm3940	NA
20846	5.44217686887993	-0.391250903764669	-0.90981737891875	-0.518566475154081	0	0	0	0.998806996410459	0.731513387676352	0.996907137518939	0	0	0	20846	Stat1	chr1
14660	7.82404805050245	0.391413012059838	0.910578205820407	0.519165193760569	0	0	0	0.996991607929966	0.697289403633157	0.993592299675333	0	0	0	14660	Gls	chr1
17936	7.18277161153376	-1.56229793714028	-0.749253528075267	0.813044409065014	-2.79387008046554	0	0	0.0112243154068419	0.877503313501665	0.826459911380924	0	0	0	17936	Nab1	chr1
227094	2.85244847097988	-0.132794322750024	-0.653095110249323	-0.520300787499298	0	0	0	0.999425836844456	0.958540598510564	0.988370741359826	0	0	0	227094	Nemp2	chr1
98682	6.57772541233246	-2.01274587596374	-1.1844456167937	0.828300259170038	-7.27809911953487	-1.32823379057367	0	3.43175224647373e-05	0.109614952856296	0.889740699300677	-1	0	0	98682	Mfsd6	chr1
16329	3.80864787873202	-0.177751712870459	0.53616604555471	0.713917758425169	0	0	0	0.999645132205962	0.989444118221063	0.946342992271075	0	0	0	16329	Inpp1	chr1
227095	4.19575984293706	0.432506540482304	0.152289640445459	-0.280216900036845	0	0	0	0.99873102241684	0.999933399412095	0.999783763665625	0	0	0	227095	Hibch	chr1
67080	-0.0470201535666068	4.01013658394258	5.19758442851372	1.18744784457114	9.2904988455743	11.7519082001185	0.483106347616279	5.57000365973318e-06	9.09907164494833e-07	0.3209204780833	1	1	0	67080	1700019D03Rik	chr1
227099	2.44034861475889	-0.0216427646345343	-0.282786807738247	-0.261144043103713	0	0	0	0.999953991426262	0.998966813269778	0.999197613099692	0	0	0	227099	Pms1	chr1
227102	3.27368765624214	-0.715224717044658	-1.7919822027134	-1.07675748566875	0	-2.96562409296512	-0.303777720607327	0.828613678859934	0.00857332791134691	0.384375825030283	0	-1	0	227102	Ormdl1	chr1
72085	2.26152374437808	1.04782893156036	0.434064335851909	-0.613764595708453	0.264472014503781	0	0	0.398912422652039	0.995267396847682	0.969857707131736	0	0	0	72085	Osgepl1	chr1
70396	4.70715761559462	-0.413748605964955	-0.430984064395171	-0.0172354584302168	0	0	0	0.998689903508438	0.998527352350785	0.999993906859982	0	0	0	70396	Asnsd1	chr1
627872	-2.79753998321883	2.65498474104961	1.70629745568486	-0.948687285364745	2.4349590351974	1.17191908529303	0	0.0201088656880377	0.137686412853719	0.539552750170661	0	0	0	627872	Dnah7a	chr1
98267	4.47273935791781	0.797673538545989	0.590809602727105	-0.206863935818884	0	0	0	0.912994645125064	0.992877396513108	0.999871899516831	0	0	0	98267	Stk17b	chr1
329152	0.341618706214566	1.23838525700051	2.65034088667953	1.41195562967902	0.577403847198175	3.69982300723931	0.903335901146056	0.289715069341192	0.0028138967568373	0.196141286247517	0	1	0	329152	Hecw2	chr1
78016	-2.53851846182424	-0.286399361801719	0.631732009490384	0.918131371292104	0	0	0	0.896328836675012	0.725496931866225	0.557950182856309	0	0	0	78016	Ccdc150	chr1
98488	3.88090777418621	0.22956245844057	-0.242974962515474	-0.472537420956043	0	0	0	0.999819137411987	0.999845003272766	0.998466834374035	0	0	0	98488	Gtf3c3	chr1
241062	4.47174924309233	-0.147320826393438	-0.555907199045199	-0.408586372651762	0	0	0	0.999853388290918	0.993279734460512	0.998817502786495	0	0	0	241062	Pgap1	chr1
329154	4.60822740462173	1.78328217278865	1.38140873286577	-0.401873439922884	4.16152198847074	2.11237891230668	0	0.00143561844131366	0.0330804783276002	0.994434292623136	1	0	0	329154	Ankrd44	chr1
81898	9.65649369796035	-0.399369601527427	0.147032728459006	0.546402329986433	0	0	0	0.997407796105058	0.999737656935687	0.992846213698375	0	0	0	81898	Sf3b1	chr1
67876	7.73219329905658	-0.723904867151149	0.193782986780763	0.917687853931913	0	0	0	0.956481871455465	0.999814826722083	0.725869906654391	0	0	0	67876	Coq10b	chr1
15510	7.19503728560519	0.582711612061756	0.630450835700157	0.0477392236384011	0	0	0	0.993256820338359	0.988166752212246	0.999988642297201	0	0	0	15510	Hspd1	chr1
15528	5.28509125189097	1.11027592566202	0.757250624244079	-0.353025301417938	0.781059351320469	0	0	0.228161210522453	0.941927134232195	0.999432387667386	0	0	0	15528	Hspe1	chr1
19070	5.8933107056601	-0.123274096108	-0.311077192468725	-0.187803096360724	0	0	0	0.99980860914651	0.998958126441466	0.999766573482266	0	0	0	19070	Mob4	chr1
74013	3.80433265064332	-1.61018663500377	-0.314220497928758	1.29596613707501	-2.01543503594627	0	1.01838176127832	0.0385582647870082	0.970911174028482	0.168554339922028	0	0	0	74013	Rftn2	chr1
212679	3.29249532108764	-0.0320195886086139	0.576820208313248	0.608839796921862	0	0	0	0.998843149905807	0.912500425157443	0.900987048913369	0	0	0	212679	Mars2	chr1
227120	3.61129819665902	1.83926764900021	4.45490299401788	2.61563534501767	3.25184944981838	11.0546545824478	5.23172789787127	0.00550217980452168	1.44988391662734e-06	0.000344656752927193	1	1	1	227120	Plcl1	chr1
626009	1.98524502404105	1.89477185721999	0.864988148835997	-1.02978370838399	3.74276191147283	0	-0.125046817749522	0.00262829210436351	0.72907227019413	0.451731851814779	1	0	0	626009	Gm6644	NA
212712	-0.586037694665379	-0.81305134684184	0.316108136245467	1.12915948308731	0	0	0.35347704606392	0.688822350041829	0.948000753587831	0.366408086274296	0	0	0	212712	Satb2	chr1
75323	-2.42160619918194	2.52673724354895	2.32566817684039	-0.201069066708558	3.54450942092856	3.22850227039159	0	0.00354240160503656	0.00571708775784882	0.956533542094548	1	1	0	75323	4930558J18Rik	chr1
73467	1.19426702032948	0.750880313793087	1.56562638795599	0.814746074162908	0	2.27742658156398	0	0.836451377050617	0.0254655345027282	0.7580927875225	0	0	0	73467	1700066M21Rik	chr1
68736	3.0257233689701	-0.116263922898786	-0.0430916848904852	0.0731722380083006	0	0	0	0.998507120089982	0.999540665323695	0.999280502275286	0	0	0	68736	Tyw5	chr1
68115	4.10065323490419	-0.281472448184322	-0.179925245768264	0.101547202416058	0	0	0	0.999747097477437	0.999909964026705	0.999969290852175	0	0	0	68115	Maip1	chr1
67198	4.22723857860954	2.67296907716135	1.35015550156932	-1.32281357559203	8.24790652793173	1.91729654770537	-1.62672156404175	1.35712026700105e-05	0.0449682919436285	0.0704179275526838	1	0	0	67198	Spats2l	chr1
51960	3.04064018071162	0.211094652444045	-0.379127462651682	-0.590222115095727	0	0	0	0.998242657089432	0.994871051653922	0.969921394664896	0	0	0	51960	Kctd18	chr1
68549	1.51601469298023	1.92405937872947	2.41900073718623	0.494941358456764	4.30223135562804	6.5120180679637	0	0.00117850479752183	7.66835808137041e-05	0.970131316379855	1	1	0	68549	Sgo2a	chr1
11761	3.45421288199284	1.622318179772	0.118658251417463	-1.50365992835454	2.12176904217074	0	-1.78144895793802	0.0325997518730995	0.996744259105332	0.0555574936835973	0	0	0	11761	Aox1	chr1
71724	-1.14141793081204	-1.30463607336371	-0.235293669494936	1.06934240386877	-0.5499750226543	0	0.130776813076617	0.2998000983548	0.922985406360672	0.451602514318552	0	0	0	71724	Aox3	chr1
71872	-2.42536403092436	-2.00237062232051	-1.22055473031963	0.78181589200088	-1.78600428130768	-0.387183883654952	0	0.055456337791254	0.356240811025825	0.663432124795798	0	0	0	71872	Aox4	chr1
213043	-1.48373232790581	-4.12409483737803	-3.59137565022775	0.532719187150277	-6.69985030842956	-5.5585376374712	0	6.40055758188149e-05	0.00023304231828703	0.88969695489447	-1	-1	0	213043	Aox2	chr1
66882	8.20326940480536	-0.0175983181863728	0.200621958375701	0.218220276562073	0	0	0	0.999967396925192	0.99944152615781	0.999619680840446	0	0	0	66882	Bzw1	chr1
12747	8.06406195002251	-0.265720418669046	0.0919219730922283	0.357642391761274	0	0	0	0.997491918106474	0.999483211585182	0.996549227425841	0	0	0	12747	Clk1	chr1
70225	3.38886889840493	0.410848256424833	0.232622362853307	-0.178225893571526	0	0	0	0.994831740406871	0.999041353955401	0.999374711668133	0	0	0	70225	Ppil3	chr1
65102	3.50104606124429	0.315516768178952	-0.177082375798785	-0.492599143977737	0	0	0	0.998448069233735	0.999658090430673	0.993718921521962	0	0	0	65102	Nif3l1	chr1
18393	4.52449417648376	0.810899229240693	0.520893930660629	-0.290005298580065	0	0	0	0.915383784072623	0.997992226184663	0.999835085037735	0	0	0	18393	Orc2	chr1
100504455	-2.33885953591732	-1.36002564329002	-0.902026105246948	0.457999538043069	-0.655417910949297	0	0	0.266100397907892	0.572514925310456	0.852788243897519	0	0	0	100504455	Gm15834	NA
213056	4.27325922705697	-1.52588063081865	-1.04466086367589	0.481219767142765	-2.30132435417709	-0.194592420091181	0	0.024515805364076	0.425187473748158	0.981544665505418	0	0	0	213056	Fam126b	chr1
66495	4.41199401186142	0.228896330821396	-0.412799210360864	-0.64169554118226	0	0	0	0.999266606671865	0.99699650736537	0.974307941459409	0	0	0	66495	Ndufb3	chr1
100504501	0.537559229125675	0.0188678341654812	0.373369152845542	0.354501318680061	0	0	0	0.999161866438373	0.968704025498397	0.973123600156867	0	0	0	100504501	Gm20257	chr1
12633	6.35822456281298	0.25858999667333	0.249176572082755	-0.00941342459057548	0	0	0	0.998240991018024	0.998386346173783	0.999977105760382	0	0	0	12633	Cflar	chr1
12370	4.87475559158754	-0.0205871036780989	-0.746458243124215	-0.725871139446116	0	0	0	0.999974365276933	0.934124053422049	0.951519017074955	0	0	0	12370	Casp8	chr1
70827	6.74935633982388	0.580207728235216	0.830717724448942	0.250509996213726	0	0	0	0.993502841167047	0.880422824980295	0.999874766301761	0	0	0	70827	Trak2	chr1
227154	2.2694129764371	1.26102991939054	0.715621494583233	-0.545408424807302	1.47383547419927	0	0	0.0885848088616568	0.93884055186161	0.984226723123202	0	0	0	227154	Stradb	chr1
381259	3.25478763307216	1.69605259001074	1.43022357074641	-0.265829019264328	3.85807449280906	2.49085550216527	0	0.0022192708068673	0.0181372826081906	0.998272973572868	1	0	0	381259	Tmem237	chr1
227157	-1.38075078974691	1.40832064379258	1.80729954450338	0.398978900710794	1.17944697733237	2.31932466809574	0	0.135400854298535	0.0238390452405436	0.935576753530242	0	0	0	227157	Mpp4	chr1
74018	5.48201006453659	0.685368937374425	0.827805944407885	0.14243700703346	0	0	0	0.970845094776329	0.86935716912909	0.999910963300363	0	0	0	74018	Als2	chr1
271697	-3.64385754785066	4.97293092080486	5.3126120083235	0.339681087518641	4.83383874866068	5.25242662653611	0	0.000608260368310409	0.000357832942025001	0.84456983287668	1	1	0	271697	Cdk15	chr1
14369	5.94713632757492	2.44007572712566	2.89554024631444	0.455464519188782	4.86240485208648	6.37846065431558	0	0.000553409842653805	8.90829457398136e-05	0.95766308053394	1	1	0	14369	Fzd7	chr1
381260	-0.469039721361358	-1.31262219938809	-1.25721341122618	0.0554087881619097	-1.05934299704055	-0.883249104106414	0	0.159569908403911	0.200919326796177	0.998379686154657	0	0	0	381260	Gm973	chr1
22218	5.34062631932673	-0.223351894039037	-0.210318059864504	0.0130338341745322	0	0	0	0.999898633531411	0.99991432728008	0.999997850133349	0	0	0	22218	Sumo1	chr1
55989	7.99043914547204	1.5605815310656	1.58310749756976	0.0225259665041566	2.73224498651912	2.83712656242096	0	0.0123707213987713	0.0104853074035266	0.999914494172836	0	1	0	55989	Nop58	chr1
100217459	-2.08095123188201	0.67833892258295	0.452098531847489	-0.226240390735461	0	0	0	0.709506223025516	0.833020762975745	0.923806991368398	0	0	0	100217459	Snord70	chr1
12168	6.25904488379875	0.476466023944395	0.530349962079278	0.0538839381348826	0	0	0	0.975544190833404	0.96457622422699	0.999526169451341	0	0	0	12168	Bmpr2	chr1
100504533	2.21154056489264	1.01339118853692	0.70971587491121	-0.303675313625713	0.0457701314127643	0	0	0.482335773516992	0.837245508368632	0.979890579038486	0	0	0	100504533	NA	NA
72750	5.37469919843182	0.098312913288864	0.80588495885588	0.707572045567016	0	0	0	0.999910772606016	0.886430022464124	0.963925812684534	0	0	0	72750	Fam117b	chr1
70375	-0.390413136346503	1.09281969917099	2.09484399706084	1.00202429788985	0.310928141758487	3.51328909356626	0.00633486688311767	0.38178012484582	0.00370067947500936	0.497647745764308	0	1	0	70375	Ica1l	chr1
57750	3.44172086312457	0.751769031828544	0.839173344687399	0.0874043128588551	0	0	0	0.904962024571495	0.812671704346366	0.999762883158973	0	0	0	57750	Wdr12	chr1
241066	1.91259441389578	0.0268447524850028	0.352669364084498	0.325824611599495	0	0	0	0.999657574290435	0.989804012196472	0.992023674449612	0	0	0	241066	Carf	chr1
100504573	0.0173159643911211	0.095906137239974	-0.235938322266739	-0.331844459506713	0	0	0	0.995435748669587	0.988251936842568	0.978113180397953	0	0	0	100504573	Gm15464	NA
269198	6.10819630134673	-0.0170678969191895	-0.0943945441109468	-0.0773266471917573	0	0	0	0.999698120161464	0.998258288770564	0.999004256274202	0	0	0	269198	Nbeal1	chr1
77951	4.15326439238003	-0.838130941084751	-0.835324253426209	0.0028066876585422	0	0	0	0.828649699763272	0.835159562959129	0.999997389151832	0	0	0	77951	Cyp20a1	chr1
329165	5.01434674622355	1.11901193471515	1.0553445199686	-0.0636674147465444	0.872262883320484	0.412000323732121	0	0.203713731697872	0.34535278858631	0.999974534938712	0	0	0	329165	Abi2	chr1
77300	5.98240193513018	-0.786530154832394	0.476984592348906	1.2635147471813	0	0	1.57364766730444	0.870190738645505	0.990981570542364	0.0763035622801496	0	0	0	77300	Raph1	chr1
100043027	-1.815416881155	-0.254340504950078	-0.841109526233346	-0.586769021283268	0	0	0	0.941718160331725	0.638309022269239	0.822243783450674	0	0	0	100043027	NA	NA
100042533	-2.34509649072018	-1.01190007006967	-0.22757667630781	0.784323393761865	-0.0215267564591918	0	0	0.494727066383163	0.924775971105	0.655905593586437	0	0	0	100042533	Gm11578	NA
72823	4.009099410204	-0.0395116951344399	0.847563351519734	0.887075046654174	0	0	0	0.9995495590027	0.736201216114791	0.685904863357748	0	0	0	72823	Pard3b	chr1
18187	3.1040181275109	3.25965424317932	3.17653826993283	-0.0831159732464903	5.50510093939189	5.48968916846684	0	0.000247296647746313	0.000251695569073654	0.984884310985253	1	1	0	18187	Nrp2	chr1
74992	-3.46126825365359	2.57053437188381	3.28424497123126	0.713710599347452	2.47182164273735	3.5647502351231	0	0.0189073354160555	0.00348617520934562	0.676001378804489	0	1	0	74992	4930487H11Rik	chr1
227195	6.95284364592018	-0.920398898279044	-0.276945686545056	0.643453211733988	0	0	0	0.670742529134817	0.998606166687796	0.971431969451721	0	0	0	227195	Ino80d	chr1
100380944	0.716261554317256	-0.18935754063823	0.207490900248571	0.3968484408868	0	0	0	0.991143824801194	0.989965416574812	0.970063682293605	0	0	0	100380944	Ino80dos	chr1
100504668	-1.16259665180157	-0.895019044872397	-0.0414448595586738	0.853574185313724	0	0	0	0.599777342895154	0.99350954607469	0.642025354731564	0	0	0	100504668	Gm20342	NA
